ID,seconds_elapsed,location_local_time,accelerometer_z,accelerometer_y_new,accelerometer_x_new,time_period,geometry
763,30,2025-02-19T21:43:38Z,-0.218388,0.00893,0.104358,1,"c(-93.17129, 44.934283)"
764,31,2025-02-19T21:43:39Z,-0.22329,-0.056558,0.146678,1,"c(-93.171446, 44.934281)"
765,32,2025-02-19T21:43:40Z,-0.203788,-0.13898,0.04861,1,"c(-93.171604, 44.934282)"
766,33,2025-02-19T21:43:41Z,-0.245858,0.003478,0.100486,1,"c(-93.171757, 44.934282)"
767,34,2025-02-19T21:43:42Z,-0.259816,0.09496,0.085695,1,"c(-93.171912, 44.934284)"
768,35,2025-02-19T21:43:43Z,-0.242546,-0.144113,9.02e-4,1,"c(-93.172064, 44.934286)"
769,36,2025-02-19T21:43:44Z,-0.195643,-0.014215,-0.080417,1,"c(-93.172214, 44.934288)"
770,37,2025-02-19T21:43:45Z,-0.129276,-0.06725,0.07922,1,"c(-93.172363, 44.934284)"
771,38,2025-02-19T21:43:46Z,-0.074242,0.04702,0.121068,1,"c(-93.172511, 44.934288)"
772,39,2025-02-19T21:43:47Z,0.068747,-0.071054,-0.036424,1,"c(-93.172655, 44.934289)"
773,40,2025-02-19T21:43:48Z,0.049926,0.002217,-0.054933,1,"c(-93.172803, 44.934289)"
774,41,2025-02-19T21:43:49Z,0.149067,-0.027147,-0.071503,1,"c(-93.172954, 44.934292)"
775,42,2025-02-19T21:43:50Z,0.065065,-0.030419,0.049621,1,"c(-93.1731, 44.934292)"
776,43,2025-02-19T21:43:51Z,-0.027528,0.148622,-0.094024,1,"c(-93.173257, 44.934299)"
777,44,2025-02-19T21:43:52Z,-0.09268,-0.107917,-0.064908,1,"c(-93.173409, 44.934298)"
778,45,2025-02-19T21:43:53Z,-0.024654,0.028073,-0.057332,1,"c(-93.173564, 44.934298)"
779,46,2025-02-19T21:43:54Z,-0.016711,-0.014031,0.001113,1,"c(-93.173719, 44.934298)"
780,47,2025-02-19T21:43:55Z,-0.031673,-0.075304,-0.02995,1,"c(-93.173871, 44.934298)"
781,48,2025-02-19T21:43:56Z,-0.02806,0.025095,-0.033698,1,"c(-93.174024, 44.934297)"
782,49,2025-02-19T21:43:57Z,-0.041171,-0.030862,0.004629,1,"c(-93.174178, 44.934296)"
783,50,2025-02-19T21:43:58Z,0.012887,-0.016452,0.14561,1,"c(-93.174333, 44.934295)"
784,51,2025-02-19T21:43:59Z,-0.062317,0.018572,0.034518,1,"c(-93.174487, 44.934296)"
785,52,2025-02-19T21:44:00Z,-0.135119,0.024557,0.030067,1,"c(-93.174641, 44.934297)"
786,53,2025-02-19T21:44:01Z,-0.042037,-0.152211,-0.041888,1,"c(-93.174793, 44.934299)"
787,54,2025-02-19T21:44:02Z,-0.098715,0.036225,0.032045,1,"c(-93.174945, 44.934301)"
788,55,2025-02-19T21:44:03Z,-0.137167,0.035512,0.051813,1,"c(-93.175095, 44.934303)"
789,56,2025-02-19T21:44:04Z,-0.086563,-0.046786,0.074789,1,"c(-93.175245, 44.934301)"
790,57,2025-02-19T21:44:05Z,-0.056065,-0.067516,0.096638,1,"c(-93.175392, 44.934301)"
791,58,2025-02-19T21:44:06Z,-0.034716,0.041774,0.066123,1,"c(-93.17554, 44.9343)"
